page,image_path,ground_truth,prediction,cer,cer_norm,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words
,data/oldNepali_fullset/oldNepali_100/images/E3345_00000300/eSc_line_24f4cf35.png,हरूलाइपनिदसलिम्वुसुवाकासरहमा.नगराकमाईजंङ्गिकाजचल्दाभारदार.का,हरूलाइपनिदसलिपुसुवाकासरहमा.नगराकमाईजङ्गिकाजचल्दाभारादारका,0.1000000014901161,0.1000000014901161,सरह|नगरा|कमाई|भारदार,सरह|नगरा|कमाई|भारादार,सरह|नगरा|कमाउनु|भारदार,सरह|नगरा|कमाउनु|भारदार,4,4,0.2833333333333333,0.3157894736842105,-0.03245614035087718,1,1,,,भारदार,भारादार
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_001/eSc_line_6ede596b.png,पी.ली.श्रीस्वयंभूज्योतीरूपलाईचढाईपर्वतकनभविष्यकुरावताई.तेरोनामआजदेषिन्फुल्लोच्चप,दी.ली.श्रीस्वयंभूज्योतीरूपलाईचढाईपर्वतकनभविष्यकुरावताई.तेरोनामआजदेषिन्फुल्चप,0.0617283955216407,0.0625,चढाई,चढाई,चड़ाइ,चड़ाइ,1,1,0.05,0.05263157894736842,-0.0026315789473684154,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000356/eSc_line_7ba74392.png,ग्यहुन्यारहेछर.प्रसादचर्हाईपठाउनढिलहुनगयाकोहो,ग्यहुन्यारहेछर.प्रसादचर्हाईपठाउनढिलहुनगयाकोहो,0.0,0.0,रहेछ|प्रसाद|चर्हाई|पठाउन|गयाको,रहेछ|प्रसाद|चर्हाई|पठाउन|गयाको,रहनु|प्रसाद|चढाउनु|पठाउनु|जानु,रहनु|प्रसाद|चढाउनु|पठाउनु|जानु,5,5,0.5777777777777777,0.5777777777777777,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_003/eSc_line_c539e2c4.png,मनगरवाटक्रकुछंदनामवुद्धप्राप्तभै.श्रीस्वयंभूज्योतीरूपकार.गुह्येश्वरीकादर्शनगरी.योषादलउत्तर,मनगरवाटक्रकुछंदनामवुद्धप्राप्तभै.श्रीस्वयंभूज्योतीरूपकार.गुह्येश्वरीकादर्शनगरी.पोषादलउत्तर,0.0111111113801598,0.0111111113801598,नगर|दर्शन|उत्तर,नगर|दर्शन|उत्तर,नगर|दर्शन|उत्तर,नगर|दर्शन|उत्तर,3,3,0.14444444444444443,0.14444444444444443,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000394_result/eSc_line_ebe78b1d.png,५कादिन.कलकत्ताकौसल्मा.सामेलभया.सिपहसालारजर्नै,५कादिन.कलकत्ताकौसल्मा.सामेलभय़ा.सिपहसालारजर्नै,0.0217391308397054,0.0222222227603197,कलकत्ता|सामेल,कलकत्ता|सामेल,कलकत्ता|सामेल,कलकत्ता|सामेल,2,2,0.26666666666666666,0.2608695652173913,0.005797101449275366,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_036/eSc_line_4e7db8b0.png,६जितेदास्तिराजालेकुरुक्षेत्रमा.पाण्डवहरूकायुद्धहु,६जितेदास्तिराजालेकुरुक्षेत्रमा.पाण्डवहरूकायुद्धहु,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000116/eSc_line_7a68132d.png,न्यालिनुगाह्रैछभंन्न्यास्माचारछभन्या.रणजीतसिंकाश्मेरमाचढ्दा.कावेलकोपनिघरसचि,न्यालिनुगाह्रैछभंन्न्यास्माचारछभन्या.रणजीतसिंकाश्मेरमाचढ्दा.कावेलकोपनिघरसचि,0.0,0.0,रणजीत|काश्मेर|कावेल,रणजीत|काश्मेर|कावेल,रणजीत|काश्मीर|कावेल,रणजीत|काश्मीर|कावेल,3,3,0.22666666666666666,0.22666666666666666,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/4/eSc_line_5241b745.png,स्थिया.तरअभागीहुनालेआफ्नाछोराहरुसितल,स्थिया.तरअभागीहुनालेआफ्नाछोराहरुसितल,0.0,0.0,अभागी|छोराहरु,अभागी|छोराहरु,अभागि|छोरो,अभागि|छोरो,2,2,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_3cd0a031.png,चलाइ.रामदासलाइकरोवारितुल्याइमहन्तमोहन्दास्ले.चर्चीआय़ा,चलाइ.रामदासलाइकारोवारितुल्याइमहन्तमोहन्दास्ले.वचीआय़ा,0.0714285746216774,0.0740740746259689,चलाइ,चलाइ,चलाउनु,चलाउनु,1,1,0.07407407407407407,0.07547169811320754,-0.0013976240391334743,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_035/eSc_line_70f93f02.png,वसीरह्याकोथियो.इन्कागाईदुददुहनदिनैनथीन्.एकलैगै.वाग्मतीकोतीरमाजाईदुग्धधारागर्थिन्.नित्यते,वसीरह्याकोथियो.इन्कागाईउदुहनदिनैनथीन्.एकलैगै.वाग्मतीकोतीरमाजाईदुग्धधारागर्थिन्.नित्यते,0.0337078645825386,0.0340909101068973,रह्याको,रह्याको,रहनु,रहनु,1,1,0.07954545454545454,0.08139534883720931,-0.001849894291754764,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0638/eSc_line_58b8c0ad.png,यिनाम्,यिनाम्,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000095_result/eSc_line_852dc52e.png,निदेष्यौंगोराकोपल्टन्जम्न्या.तोपको,निदेष्यौंगोराकोपल्टन्जम्न्या.तोपको,0.0750000029802322,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0165/eSc_line_2d1ea056.png,पाषोजगाषेतरोपनी१५गुठीराषिवक्स्याकोमोहरतांम्वांपत्रगरिवक्स्यौं.योजगाआवादगुलजारगरिफुलवारीवनाइनि,पाषोजगाषेतरोपनी१५गुटिराषिवक्स्याकोमोहरातोम्रगरिपागरिवक्स्यौं.योजगाआवादगुलजारगरीफुलचारीवनाइनि,0.1505376398563385,0.1505376398563385,वक्स्याको|मोहर|वनाइ,वक्स्याको|वनाइ,बक्सनु|मोहर|बनाउनु,बक्सनु|बनाउनु,3,2,0.1827956989247312,0.14130434782608695,0.04149135109864424,1,0,मोहर,,मोहर,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000671/eSc_line_01582a41.png,म्याराजाकोवनाय़ाथीउ:उहीपापलेउहीधारहाम्राकपाल.मापर्यो:,म्याराजाकोवनाय़ाथीउ.उहीपापलेउहीधारहाम्राकपाल्.मापयो,0.1296296268701553,0.0943396240472793,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000551/eSc_line_f5d98dfd.png,ष्टांगदँडवत्कोटिकोटिसेव़ासेव़ासेव़ापूर्वकपत्रमिदम्चरणकाआसिर्वादलेञाहाँनीक,ट्टगँगर्दँडवत्कोटिकोटिसेव़ासेव़ायूर्वकपत्रमिदस्चरणकाआसिर्वादलेञाहाँनीक,0.1599999964237213,0.1643835604190826,आसिर्वाद,आसिर्वाद,आशिर्बाद,आशिर्बाद,1,1,0.1095890410958904,0.11428571428571428,-0.004696673189823877,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/18/eSc_line_74d756b9.png,ष्याकाधनमध्ये४खण्डमा१खण्ड.आफ्नावासतौदहमाराषी.वाकीसवै.नदीउत्पत्तिगरीनदी,ष्याकाधनम४्ये४खण्डमा१खण्ड.आफ्नावासतौदहमाराषी.वाकीसवै.नदीउत्पत्तिगरीनदी,0.0273972600698471,0.0142857143655419,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000365_result/eSc_line_6d650bbc.png,उप्रान्त.य़स्पालाकावडादसैं.वहुतैवढियाभयो.सदाका.मामु,उप्रान्त.य़स्पालाकावडादसैं.वहुतैवढियाभयो.सदाका.मामु,0.0,0.0,उप्रान्त|वहुतै|वढिया,उप्रान्त|वहुतै|वढिया,उप्रान्त|बहुत|बढिया,उप्रान्त|बहुत|बढिया,3,3,0.35294117647058826,0.35294117647058826,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000036_result/eSc_line_4f6a9653.png,नरभय़ाको१७फएरतोपकोसलामिकिल्लावाटभय़ो.मेगनाटन्साहवसिकृट,नरभय़ाको१७फूइरनोपकोसलामिकिल्लावाटभय़ो.येगनाउन्साहवसिकृट,0.1551724076271057,0.0925925895571708,फएर|सलामि,सलामि,फएर|सलामी,सलामी,2,1,0.14814814814814814,0.09090909090909091,0.05723905723905723,1,0,फएर,,फएर,
