page,image_path,ground_truth,prediction,cer,cer_norm,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words,gt_spans,pred_spans,dict_matches_gt,dict_matches_pred,dict_coverage_gt,dict_coverage_pred,gt_unmatched_text,pred_unmatched_text
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000126_result/eSc_line_e9090325.png,सव्वडाधूमधाम्सगमटकलप्साहेवलाईदिन्याकामगर्या.गोघाराकोत,सव्वडाधूमधाम्सगमटकलप्साहेवलाईदिन्याकामगर्या.गोघाराकोत,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,मटक,मटक,0.0566037735849056,0.0566037735849056,सव्वडाधूमधाम्सग--लप्साहेवलाईदिन्याकामगर्या.गोघाराकोत,सव्वडाधूमधाम्सग--लप्साहेवलाईदिन्याकामगर्या.गोघाराकोत
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_003/eSc_line_f7956e6f.png,माथीपुगीताहावसी.आफुसंगआयाकालोकहरूकन.ज्योतीरूपस्वयंभूर.गुह्येश्वरीकामाहात्म्यवताई,माथीपुगीताहावसी.आफुसंगआयाकालोकहरूकन.ज्योतीरूपस्वयंभूर.गुह्येश्वरीकामाहात्म्यवताई,0.0,0.0,आयाका,आयाका,आउनु,आउनु,1,1,0.0625,0.0625,0.0,0,0,,,,,22-27,22-27,गुह्येश्वरी|माहात्म्य,गुह्येश्वरी|माहात्म्य,0.25,0.25,माथीपुगीताहावसी.आफुसंग--लोकहरूकन.ज्योतीरूपस्वयंभूर.--का--वताई,माथीपुगीताहावसी.आफुसंग--लोकहरूकन.ज्योतीरूपस्वयंभूर.--का--वताई
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_001/eSc_line_6f0e4920.png,औ.चैत्यविंवस्थापनागर्न्यालेभया.औ.श्रद्धाहुन्यालेभयाअहोरात्रव्रतगर्छं,औ.चैत्यविंवश्थाघनागर्न्यालेभया.अौ.अद्धादन्त्यःकेभया अद्रोराजंनगर्छ,0.3529411852359772,0.3529411852359772,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,स्थापना|अहोरात्र,,0.2205882352941176,0.0,औ.चैत्यविंव--गर्न्यालेभया.औ.श्रद्धाहुन्यालेभया--व्रतगर्छं,औ.चैत्यविंवश्थाघनागर्न्यालेभया.अौ.अद्धादन्त्यःकेभया अद्रोराजंनगर्छ
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000671/eSc_line_20c47079.png,हेछ:ईन्लाईक्याजवापदिन्याहोजोआग्यासोसहि.:ईक्याडवल,हेछ:ईन्लाईक्याजवापदिन्याहोजोआग्गासोसहि.ईक्माउवल,0.0816326513886451,0.0833333358168602,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,डवल,,0.0625,0.0,हेछ:ईन्लाईक्याजवापदिन्याहोजोआग्यासोसहि.:ईक्या--,हेछ:ईन्लाईक्याजवापदिन्याहोजोआग्गासोसहि.ईक्माउवल
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000551/eSc_line_5118c56d.png,गर्नुभन्यादोहराडाँकुकालिन्दिन्कावेव़राकारुक्काकोकुराअघितँलाइपनीलेषिग,गर्नुभन्न्यादोहराडाँकुकालिन्दिन्कावेव़राकारुक्काकोकुराअघितैलाइपनीलेषिग्,0.0714285746216774,0.0588235296308994,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,दोहरा,दोहरा,0.0735294117647058,0.0704225352112676,गर्नुभन्या--डाँकुकालिन्दिन्कावेव़राकारुक्काकोकुराअघितँलाइपनीलेषिग,गर्नुभन्न्या--डाँकुकालिन्दिन्कावेव़राकारुक्काकोकुराअघितैलाइपनीलेषिग्
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_026/eSc_line_08c362a9.png,पाई.रात्रीकाविषये.धेरैकपराफिजि.नित्यनित्य.निचोरिपानीलीईठूपारि१२वर्षलाईकन.तेहीवौद्धमं,पाई.रात्रीकाविषये.धेरैकपराफिजि.नित्यनित्य.निचोरिपानीलीइट्टपारि१२वर्षलाईकन.तेहीवौद्धम,0.0595238097012043,0.0595238097012043,कपरा,कपरा,कपड़ा,कपड़ा,1,1,0.0476190476190476,0.0476190476190476,0.0,0,0,,,,,22-26,22-26,,,0.0,0.0,पाई.रात्रीकाविषये.धेरै--फिजि.नित्यनित्य.निचोरिपानीलीईठूपारि१२वर्षलाईकन.तेहीवौद्धमं,पाई.रात्रीकाविषये.धेरै--फिजि.नित्यनित्य.निचोरिपानीलीइट्टपारि१२वर्षलाईकन.तेहीवौद्धम
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_89b91ca0.png,मा.सार्थवाहसुतीरहदा.उस्काघरजाई.वत्तीवालीराष्याकावत्तीमापसी.आर्यावलोकितेश्वरले.आफ्नासरूपदेषाई.आज्ञाग,मा.सार्थवाहसुतीरहदा.उस्काघरजाई.वत्तीवानीराष्याकावत्तीमापसी.आर्यावलोकितेश्वरले.आफ्नासरूपदेषाईआज्ञाग,0.0202020201832056,0.0202020201832056,रहदा|राष्याका|देषाई,रहदा|राष्याका|देषाई,रहनु|राख्नु|देखाउनु,रहनु|राख्नु|देखाउनु,3,3,0.1717171717171717,0.173469387755102,-0.0017522160379303,0,0,,,,,15-19|40-48|87-92,15-19|40-48|87-92,सार्थवाह|रजाई|सरूप,सार्थवाह|रजाई|सरूप,0.1616161616161616,0.1632653061224489,मा.--सुती--.उस्काघ--.वत्तीवाली--वत्तीमापसी.आर्यावलोकितेश्वरले.आफ्ना----.आज्ञाग,मा.--सुती--.उस्काघ--.वत्तीवानी--वत्तीमापसी.आर्यावलोकितेश्वरले.आफ्ना----आज्ञाग
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000161_result/eSc_line_1d88292a.png,श्री५सर्कार,श्री५सर्कार,0.0,0.0,सर्कार,सर्कार,सर्कार,सर्कार,1,1,0.5454545454545454,0.5454545454545454,0.0,0,0,,,,,5-11,5-11,,,0.0,0.0,श्री५--,श्री५--
,data/oldNepali_fullset/oldNepali_100/images/12/eSc_line_02e3ca78.png,पालामा.टेपुर.फराँसीस्अंगरेजहरुलेजित्याइनैकापाला,पालामा.टेपुर.फरासीस्अंगरेजहरुलेजित्याइनैकापाला,0.020833333954215,0.0212765950709581,अंगरेज,अंगरेज,अङ्ग्रेज,अङ्ग्रेज,1,1,0.1276595744680851,0.1304347826086956,-0.0027752081406105,0,0,,,,,21-27,20-26,,फरासी,0.0,0.108695652173913,पालामा.टेपुर.फराँसीस्--हरुलेजित्याइनैकापाला,पालामा.टेपुर.--स्--हरुलेजित्याइनैकापाला
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000158/eSc_line_d00325b1.png,सेबहोतपर्वर्शकाउम्मैदवारहै।जोकारखिजममेरे,सेबहोतपर्वर्शकाउम्मैदवारहै।जोकारखिजममेरे,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,सेबहोतपर्वर्शकाउम्मैदवारहै।जोकारखिजममेरे,सेबहोतपर्वर्शकाउम्मैदवारहै।जोकारखिजममेरे
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0135/eSc_line_307933c8.png,जेन्द्रविक्रमसाहवहादुरसमसेरजङ्गदेवानांसदासमरविजयिनाम्,जेत्रविक्रमसाहवहादुसमसेरजङ्गदेवानांसदासमरविजषिनाम्,0.1111111119389534,0.0943396240472793,साहव,साहव,साहेब,साहेब,1,1,0.0754716981132075,0.08,-0.0045283018867924,0,0,,,,,13-17,11-15,विक्रम|रसम|समर,विक्रम|समसेर|समर,0.2264150943396226,0.28,जेन्द्र----हादु--सेरजङ्गदेवानांसदा--विजयिनाम्,जेत्र----हादु--जङ्गदेवानांसदा--विजषिनाम्
