page,image_path,ground_truth,prediction,cer,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words,dict_matches_gt,dict_matches_pred,dict_coverage_gt,dict_coverage_pred
,data/oldNepali_fullset/oldNepali_100/images/11/eSc_line_519b0d3a.png,फेरीनयावन्यो॥ ॥इंन्काभाइदोश्राजम्स्॥ ॥इन्कापाला,फरीनयावन्यो॥ ॥इन्काभाइदोश्राजम्स्॥ ॥इन्कापाला,0.0425531901419162,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_e7ce9286.png,र्न्याहोतापनी.आफ्नाज्यूताभरमहन्त्याञीचलाउनुअरुचेलानतुल्याउ,र्न्याहोतापनी.आफ्‌नाज्यूताभरमहन्त्याञीचलाउनुअरुचेलानतुल्याउ,0.0172413792461156,तापनी|चलाउनु,तापनी|चलाउनु,तापनि|चलाउनु,तापनि|चलाउनु,2,2,0.1896551724137931,0.1864406779661017,0.0032144944476913,0,0,,,,,भरम,भरम,0.05172413793103448,0.05084745762711865
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000137/eSc_line_2a544dd6.png,सवैलेआचर्यमान्याऐतिकोदौलथदियारछोरिलाई.नाल्‌किमाचह्र,सवैलेआचर्यनान्याऐतिकोदौलथदियारछोरिलाई.नालकिमाचहु,0.0980392172932624,दौलथ,दौलथ,दौलत,दौलत,1,1,0.0784313725490196,0.0833333333333333,-0.0049019607843137,0,0,,,,,आचर्य|दियार,आचर्य|दियार,0.19607843137254902,0.20833333333333334
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000161_result/eSc_line_bf676ee7.png,श्री५माहिलावडामहारनी,श्रीदपाहिलावडामदारानी,0.2000000029802322,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000356/eSc_line_36727847.png,उप्रान्त.सल्ल्यानकादसैकोप्रसादअघिचर्‍हाईपठाय़ाकोपु,उप्रान्त.सल्ल्यानकादसैकोप्रसादअघिचर्‍हाईपठाय़ाकोपु,0.0,उप्रान्त|सल्ल्यान|प्रसाद,उप्रान्त|सल्ल्यान|प्रसाद,उप्रान्त|सल्लयान|प्रसाद,उप्रान्त|सल्लयान|प्रसाद,3,3,0.44,0.44,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000395_result/eSc_line_094af442.png,ल्‌छ.भन्न्याकुरासुनाय़ा.भन्न्यासुनिय़ो.दिनन्‌.ञाँहाँकाव,ल्‌छ.भन्न्याकुरासुनाय़ा.भन्न्यासुनिय़ो.दिनन्‌.ञाँहाँकाव,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/E3345_00000300/eSc_line_24f4cf35.png,हरूलाइपनिदसलिम्वुसुवाकासरहमा.नगराकमाईजंङ्गिकाजचल्दाभारदार.का,हरूलाइपनिदसलिपुसुवाकासरहमा.नगराकमाईजङ्गिकाजचल्दाभारादारका,0.1000000014901161,सरह|नगरा|कमाई|भारदार,सरह|नगरा|कमाई|भारादार,सरह|नगरा|कमाउनु|भारदार,सरह|नगरा|कमाउनु|भारदार,4,4,0.2833333333333333,0.3157894736842105,-0.0324561403508771,1,1,,,भारदार,भारादार,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_001/eSc_line_6ede596b.png,पी.ली.श्रीस्वयंभूज्योतीरूपलाईचढाईपर्वतकनभविष्यकुरावताई.तेरोनामआजदेषिन् फुल्लोच्चप,दी.ली.श्रीस्वयंभूज्योतीरूपलाईचढाईपर्वतकनभविष्यकुरावताई.तेरोनामआजदेषिन् फुल्चप,0.0617283955216407,चढाई,चढाई,चड़ाइ,चड़ाइ,1,1,0.0493827160493827,0.0519480519480519,-0.0025653358986692,0,0,,,,,पर्वत|भविष्य|रोनाम,पर्वत|भविष्य|रोनाम,0.19753086419753085,0.2077922077922078
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000356/eSc_line_7ba74392.png,ग्यहुन्यारहेछर.प्रसादचर्‍हाईपठाउनढिलहुनगयाकोहो,ग्यहुन्यारहेछर.प्रसादचर्‍हाईपठाउनढिलहुनगयाकोहो,0.0,रहेछ|प्रसाद|पठाउन|गयाको,रहेछ|प्रसाद|पठाउन|गयाको,रहनु|प्रसाद|पठाउनु|जानु,रहनु|प्रसाद|पठाउनु|जानु,4,4,0.4347826086956521,0.4347826086956521,0.0,0,0,,,,,लहुन,लहुन,0.08695652173913043,0.08695652173913043
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_003/eSc_line_c539e2c4.png,मनगरवाटक्रकुछंदनामवुद्धप्राप्तभै.श्रीस्वयंभूज्योतीरूपकार.गुह्येश्वरीकादर्शनगरी.योषादलउत्तर,मनगरवाटक्रकुछंदनामवुद्धप्राप्तभै.श्रीस्वयंभूज्योतीरूपकार.गुह्येश्वरीकादर्शनगरी.पोषादलउत्तर,0.0111111113801598,नगर|दर्शन|उत्तर,नगर|दर्शन|उत्तर,नगर|दर्शन|उत्तर,नगर|दर्शन|उत्तर,3,3,0.1444444444444444,0.1444444444444444,0.0,0,0,,,,,रूपकार|गुह्येश्वरी,रूपकार|गुह्येश्वरी,0.18888888888888888,0.18888888888888888
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000394_result/eSc_line_ebe78b1d.png,५कादिन.कलकत्ताकौसल्‌मा.सामेलभया.सिपहसालारजर्नै,५कादिन.कलकत्ताकौसल्‌मा.सामेलभय़ा.सिपहसालारजर्नै,0.0217391308397054,कलकत्ता|सामेल,कलकत्ता|सामेल,कलकत्ता|सामेल,कलकत्ता|सामेल,2,2,0.2608695652173913,0.2553191489361702,0.0055504162812211,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_036/eSc_line_4e7db8b0.png,६ जितेदास्तिराजालेकुरुक्षेत्रमा.पाण्डवहरूकायुद्धहु,६ जितेदास्तिराजालेकुरुक्षेत्रमा.पाण्डवहरूकायुद्धहु,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,कुरुक्षेत्र|पाण्डव,कुरुक्षेत्र|पाण्डव,0.34,0.34
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000116/eSc_line_7a68132d.png,न्यालिनुगाह्रैछभंन्न्यास्माचारछभन्या.रणजीतसिंकाश्मेरमाचढ्दा.कावेलकोपनिघरसचि,न्यालिनुगाह्रैछभंन्न्यास्माचारछभन्या.रणजीतसिंकाश्मेरमाचढ्दा.कावेलकोपनिघरसचि,0.0,रणजीत|काश्मेर|कावेल,रणजीत|काश्मेर|कावेल,रणजीत|काश्मीर|कावेल,रणजीत|काश्मीर|कावेल,3,3,0.2266666666666666,0.2266666666666666,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/4/eSc_line_5241b745.png,स्‌थिया.तरअभागीहुनालेआफ्नाछोराहरुसितल,स्‌थिया.तरअभागीहुनालेआफ्नाछोराहरुसितल,0.0,अभागी|छोराहरु,अभागी|छोराहरु,अभागि|छोरो,अभागि|छोरो,2,2,0.3243243243243243,0.3243243243243243,0.0,0,0,,,,,सितल,सितल,0.10810810810810811,0.10810810810810811
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_3cd0a031.png,चलाइ.रामदासलाइकरोवारितुल्याइमहन्तमोहन्‌दास्‌ले.चर्चीआय़ा,चलाइ.रामदासलाइकारोवारितुल्याइमहन्तमोहन्‌दास्‌ले.वचीआय़ा,0.0714285746216774,चलाइ,चलाइ,चलाउनु,चलाउनु,1,1,0.0714285714285714,0.0727272727272727,-0.0012987012987012,0,0,,,,,लाइक|तुल्याइ|महन्त,तुल्याइ|महन्त,0.2857142857142857,0.21818181818181817
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_035/eSc_line_70f93f02.png,वसीरह्याकोथियो.इन्‌कागाईदुददुहनदिनैनथीन्.एकलैगै.वाग्मतीकोतीरमाजाईदुग्धधारागर्थिन्.नित्यते,वसीरह्याकोथियो.इन्‌कागाईउदुहनदिनैनथीन्.एकलैगै.वाग्मतीकोतीरमाजाईदुग्धधारागर्थिन्.नित्यते,0.0337078645825386,रह्याको,रह्याको,रहनु,रहनु,1,1,0.0786516853932584,0.0804597701149425,-0.0018080847216841,0,0,,,,,एकलै|वाग्मती|दुग्धधारा,एकलै|वाग्मती|दुग्धधारा,0.2247191011235955,0.22988505747126436
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0638/eSc_line_58b8c0ad.png,यिनाम्,यिनाम्,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000095_result/eSc_line_852dc52e.png,निदेष्यौंगोराकोपल्‌‌टन्‌‌जम्‌‌न्या.तोपको,निदेष्यौंगोराकोपल्‌टन्‌जम्‌न्या.तोपको,0.0750000029802322,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
